word,count
u're always,2
always walkin,2
walkin your,2
walkin i'm,2
talk walk,2
new hype,2
gettin stupid,2
stupid yeah,2
ya let,2
me shed,2
groove just,2
tip i,2
shoulders from,2
side take,2
jughead come,2
he doin,2
well mack,2
busy in,2
u watch,2
bump a,2
corner oh,2
was laughing,2
well jughead,2
one's mine,2
about new,2
gettin international,2
international in,2
huh that's,2
p l,2
l s,2
s who,2
i'm honest,2
years after,2
should still,2
my contract,2
little richard,2
ain't gave,2
this hell,2
push for,2
his lady,2
night money,2
goes off,2
finds are,2
war so,2
long life,2
child in,2
bad money,2
alright make,2
floor push,2
push yeah,2
than see,2
they stop,2
tock push,2
ground push,2
down push,2
hey alright,2
push every,2
higher push,2
mike get,2
tell where,2
we're steppin,2
we slide,2
do push,2
go y'all,2
sure 2,2
2 like,2
i'm pumpin,2
pumpin em,2
em from,2
mike like,2
gets higher,2
play by,2
said momma,2
push and,2
wanna push,2
on a-come,2
little cage,2
far i'd,2
go cuz,2
i'm insatiable,2
insatiable and,2
wasn't thirsty,2
thirsty i,2
drop please,2
no cuz,2
belong 2,2
tellin how,2
off yes,2
out well,2
body look,2
a seesaw,2
fallin i,2
acceleration into,2
into temporal,2
temporal space,2
space continuum,2
continuum now,2
now begins,2
the attack,2
feel nothing,2
at 17,2
target is,2
boom i,2
love maybe,2
through how,2
other is,2
controversy prince,2
2 funk,2
funk around,2
note but,2
only hurt,2
funky when,2
sin i,2
sides and,2
friends don't,2
gun when,2
line my,2
fresh 4,2
90's do,2
dream big,2
our lord,2
this leave,2
the funkier,2
funkier i,2
cap on,2
been forewarned,2
my cauldron,2
are stacked,2
sticky situation,2
inches of,2
party while,2
laying back,2
yo man,2
france on,2
kiss come,2
cha do,2
else around,2
the blindfold,2
about sex,2
love being,2
smarter than,2
your cologne,2
mind come,2
tommy barbarella,2
yeah sexy,2
ooh man,2
as tight,2
spit some,2
i'm usually,2
the calm,2
4 one,2
motherfucker u,2
river a,2
the magical,2
magical mysterious,2
mysterious intoxicating,2
joy fantastic,2
fantastic fascinating,2
fascinating word,2
unless u,2
9's this,2
only kind,2
body mind,2
soul love,2
9's baby,2
sugar 2,2
cuz honey,2
4 4teen,2
4teen hours,2
gun a,2
a sister,2
sex symbol,2
well who's,2
boom how,2
your cool,2
washed your,2
soul a,2
3 times,2
grass grow,2
9's i'll,2
9's love,2
love 4,2
was that's,2
and offered,2
like wine,2
universe or,2
number when,2
raindrops in,2
can relax,2
chance at,2
gets tougher,2
the tough,2
tough can,2
the axe,2
body starts,2
to shiver,2
the chill,2
chill of,2
this let's,2
stack the,2
hello prince,2
prince yes,2
is vanessa,2
vanessa bartholomew,2
bartholomew where,2
to interview,2
interview you,2
track down,2
i'm recording,2
recording our,2
conversation hello,2
hello son,2
written all,2
u wish,2
2 far,2
u open,2
little story,2
u s,2
my backbone,2
dog ooh,2
melting melting,2
their heart,2
another fool,2
u fall,2
road u,2
now better,2
way soon,2
baby someway,2
someway somehow,2
somehow sweet,2
baby walk,2
faster sweet,2
let those,2
catch u,2
baby alright,2
alright cut,2
2 black,2
wanna i'm,2
thing instead,2
continental i,2
flip em,2
ass i'd,2
done c'mon,2
2 hand,2
2 one,2
know wanna,2
germs i,2
start from,2
from number,2
i'll lose,2
till u,2
got talk,2
done shall,2
ride all,2
or shall,2
just write,2
this telephone,2
do any,2
done baby,2
slow then,2
done take,2
take both,2
my yeah,2
me each,2
attacks damn,2
fine damn,2
this kooky,2
kooky love,2
love into,2
u damn,2
lovers that,2
the whores,2
cane what,2
th th,2
is th,2
him man,2
and swear,2
already there,2
play guitar,2
him wanna,2
the 1st,2
will peep,2
fool don't,2
school as,2
have em,2
watching people,2
a 9,2
2 put,2
who pulls,2
speed and,2
slippin and,2
gentleman rock,2
f.l.o.w just,2
holds the,2
of compassion,2
will watch,2
alright that's,2
never grow,2
a there,2
deep sleep,2
starts 2,2
2 in,2
all aware,2
us shall,2
shall ye,2
die from,2
heart heart,2
created god,2
best day,2
don't i'll,2
inspiration but,2
any dreams,2
the undertaker,2
ever they,2
the nucleus,2
nucleus of,2
soul melt,2
has 2,2
2 start,2
top if,2
sacrifice help,2
held up,2
baby 4,2
protection from,2
strap in,2
their babies,2
sacrifice yes,2
of color,2
father time,2
the mutha,2
the booze,2
was killed,2
high was,2
important so,2
sacrifice joy,2
corner but,2
best u,2
can y'all,2
may know,2
ready nouveau,2
nouveau dance,2
boys get,2
y'all got,2
2 feel,2
y'all like,2
would le,2
grind all,2
soir la,2
chantez all,2
mama with,2
do said,2
grind this,2
party this,2
grind not,2
ya people,2
grind doin,2
la ooh,2
girl put,2
there not,2
grind slow,2
grind up,2
down feels,2
be cindy,2
with usual,2
fee cindy,2
be trouble,2
where'd u,2
that beauty,2
beauty mark,2
doesn't look,2
think again,2
ha look,2
even walk,2
those shoes,2
oohhh cindy,2
c i,2
ah cindy,2
everywhere oh,2
a frozen,2
your furry,2
furry melting,2
melting thing,2
thing awaits,2
me cindy,2
c'mon cindy,2
c won't,2
key 2,2
that u've,2
u've never,2
place it,2
ladies so,2
freeway i,2
uh dead,2
it oughta,2
fro is,2
2 sing,2
disgust they,2
they singin,2
done let,2
then stop,2
be doo,2
doo wa,2
wa dead,2
mama will,2
costs more,2
it shoo,2
dang dead,2
u seeing,2
seeing that,2
rich motherfucker,2
motherfucker again,2
yesterday's fool,2
rent in,2
bought u,2
ring yeah,2
right since,2
quiet now,2
be little,2
suitcase down,2
wig i,2
bob if,2
u're out,2
dance u,2
funky c'mon,2
mr george,2
note the,2
voice this,2
responds to,2
about 2,2
spell the,2
needs water,2
water keep,2
dancing cuz,2
oughta keep,2
bucket filled,2
with squirreled,2
squirreled meat,2
be sensitive,2
fuck u,2
tie them,2
really scared,2
scared then,2
refined and,2
and designed,2
all fun,2
games til,2
superfunkycalifragisexy woah,2
blood flowin,2
flowin down,2
seven measures,2
measures i,2
keep dancing,2
em join,2
so refined,2
morning honey,2
get those,2
right honey,2
honey go,2
i serve,2
kiss em,2
gonna kick,2
frankie play,2
bitch would,2
mean honey,2
u callin,2
shit who,2
them they're,2
near your,2
place u,2
was workin,2
concentrate when,2
her maybe,2
nut in,2
car maybe,2
guitar rock,2
i'm just-a,2
place say,2
it rock,2
u rock,2
y'all rock,2
rock same,2
it'll get,2
spirit's calling,2
chance come,2
u inside,2
breathe don't,2
dream baby,2
come here's,2
come can,2
i'm deep,2
come no,2
long u,2
floor come,2
come or,2
yet why,2
underwear come,2
always change,2
mean your,2
come do,2
don't scream,2
arm light,2
internal switching,2
internal missile,2
affirmative ready,2
ready check,2
check affirmative,2
i painted,2
just ten,2
feet closer,2
closer then,2
then u'd,2
be hip,2
deep rush,2
rush deeper,2
boom of,2
bass with,2
other flick,2
flick of,2
pink plush,2
plush the,2
tears flow,2
grows do,2
soul this,2
that cuz,2
be diggin,2
tied i,2
fire cause,2
my vital,2
unties her,2
trips and,2
grinds her,2
her touch,2
heading down,2
style oh,2
1-2-3-4 1-2-3-4,2
fool loose,2
around again,2
cool there,2
throwin rocks,2
rocks at,2
baby cried,2
smack smack,2
door closes,2
again without,2
sky he,2
papa don't,2
music if,2
fast that,2
even they,2
ain't monopoly,2
gotcha race,2
before her,2
those before,2
dear tell,2
believe they,2
music face,2
race i,2
sweet come,2
an innocent,2
this dark,2
how sure,2
u walk,2
curse u,2
dark yes,2
row in,2
dark don't,2
in hurt,2
are under,2
insane the,2
angels they,2
cried in,2
sleep it's,2
1 can,2
who cared,2
just letitgo,2
been under,2
under lock,2
and key,2
my curtains,2
nobody home,2
off dead,2
million strong,2
will ring,2
real come,2
going yeah,2
first a,2
319 319,2
oh our,2
story begins,2
and step,2
said mama,2
need pussy,2
brother didn't,2
pussy a,2
another piece,2
the player,2
12 o'clock,2
control well,2
every rich,2
sell sell,2
it pussy,2
moral of,2
be pussy,2
callin her,2
down talkin,2
on would,2
new trick,2
scene the,2
endorphinmachine yeah,2
friend or,2
unless of,2
punk and,2
defend your,2
again live,2
me prince,2
prince esta,2
esta muerto,2
prince is,2
mmm oh,2
asleep then,2
huh we,2
2 break,2
candle light,2
the crackle,2
crackle of,2
spoil my,2
of wax,2
slow jam,2
uh there,2
long are,2
oh break,2
x3 down,2
stop calling,2
calling a,2
peace but,2
free your,2
march hey,2
the bacon,2
that next,2
beautiful experience,2
will cover,2
cover courtship,2
courtship sex,2
please enjoy,2
your experience,2
turns into,2
hope u,2
all one,2
oh could,2
who'd allow,2
proud in,2
beautiful do,2
words have,2
they conquer,2
conquer every,2
does my,2
stands next,2
under water,2
before i've,2
end as,2
i admire,2
it's flyer,2
hungry than,2
than phat,2
chill on,2
see yourself,2
anybody can,2
can reach,2
funky x2,2
band now,2
light us,2
we're lookin,2
toast yo,2
now welcome,2
commitment commitment,2
ow 319,2
baby mmm,2
leg on,2
fingers do,2
the walkin,2
319 oh,2
that ooh,2
repeat in,2
another woman,2
streets he,2
initiation a,2
mine he,2
sorrow i'm,2
home looks,2
many that,2
me billy,2
say words,2
aren't the,2
oh billy,2
billy oh,2
uh billy,2
another in,2
everyday would,2
time cuz,2
the defendant,2
state your,2
u might,2
hand do,2
truth not,2
truth like,2
u used,2
hands behind,2
act the,2
it's killin,2
buildin like,2
ima quit,2
upinyoface level,2
level dont,2
kit plus,2
precious somethin,2
bout mary,2
like dal,2
dal now,2
body dont,2
dont sell,2
apartment ill,2
lobby niggas,2
in jordans,2
jordans she,2
ye can,2
married at,2
crawl fore,2
bathroom stall,2
cray aint,2
it jay,2
order fish,2
fish filet,2
filet your,2
cold this,2
thing act,2
around mothafuckas,2
mothafuckas like,2
again bougie,2
bougie girl,2
hand fuck,2
dance excuse,2
sayin prince,2
prince williams,2
williams aint,2
aint do,2
married kate,2
kate and,2
ashley whats,2
whats gucci,2
whats louis,2
killa whats,2
drugs my,2
dealer whats,2
that jacket,2
jacket margiela,2
margiela doctors,2
doctors say,2
im suffering,2
from realness,2
realness got,2
going gorillas,2
gorillas huh,2
huh break,2
break records,2
at louis,2
louis ate,2
the unamerican,2
unamerican idols,2
cia im,2
dont spend,2
buy gold,2
go ignant,2
ignant i,2
lives thats,2
thats tom,2
a frew,2
frew brews,2
news crews,2
crews presence,2
waves im,2
day everytime,2
everytime im,2
like hes,2
refaeli or,2
or gisele,2
gisele no,2
guess hes,2
clique what,2
doin in,2
reputation walkingroundalwaysmad,2
walkingroundalwaysmad reputation,2
reputation leaveaprettygirlsad,2
basement ill,2
ill turn,2
keep complainin,2
complainin how,2
that whatwedodonttellyourmom,2
whatwedodonttellyourmom shit,2
that redcupallonthelawn,2
salon bitch,2
back cant,2
hey admittin,2
admittin is,2
backstroke im,2
my wishlist,2
these longass,2
verses im,2
jesus wept,2
wept coke,2
coke on,2
skin made,2
it stripe,2
stripe like,2
a zebra,2
zebra i,2
that jungle,2
fever you,2
not control,2
some we,2
sins as,2
as theres,2
and deception,2
deception is,2
only felony,2
felony so,2
me sunglasses,2
sunglasses and,2
and advil,2
advil last,2
real sun,2
sun coming,2
got cabs,2
still thinking,2
all leopard,2
leopard who,2
was rubbing,2
kiki shepard,2
shepard two,2
two tattoos,2
tattoos one,2
one read,2
read no,2
apologies the,2
other said,2
cursed by,2
dont preach,2
teacher cant,2
cant teach,2
keep but,2
pain aint,2
cheap preach,2
preach now,2
my tshirt,2
tshirt imma,2
imma feel,2
if youuh,2
youuh i,2
something id,2
era when,2
when clean,2
clean water,2
only served,2
the fairer,2
fairer skin,2
skin doin,2
doin clothes,2
had help,2
wasnt satisfied,2
cotton myself,2
dont touch,2
its rich,2
please buy,2
buy more,2
bentley fur,2
coat a,2
diamond chain,2
be niggas,2
everybody playin,2
playin spendin,2
spendin everything,2
on alexander,2
alexander wang,2
wang new,2
throw these,2
these maybach,2
leaves they,2
throwin hate,2
ease fuck,2
your corporation,2
corporation yall,2
slaves im,2
to wild,2
goin bobby,2
boucher i,2
aint free,2
yall throwin,2
throwin contracts,2
contracts at,2
some maybach,2
keys fuck,2
it cest,2
cest la,2
vie i,2
slaves yall,2
ye yall,2
ye ill,2
family out,2
country so,2
can smash,2
smash their,2
their recorders,2
recorders see,2
see theyll,2
theyll confuse,2
confuse us,2
order meanwhile,2
meanwhile the,2
dea teamed,2
teamed up,2
the cca,2
cca they,2
lock niggas,2
niggas up,2
slaves see,2
that privately,2
owned prison,2
prison get,2
your piece,2
piece today,2
they prolly,2
hamptons braggin,2
braggin bout,2
made fuck,2
hampton house,2
house ill,2
spouse came,2
hampton blouse,2
mouth yall,2
yall bout,2
turn shit,2
tear shit,2
down im,2
to air,2
air shit,2
racin since,2
summertime now,2
im holdin,2
summer now,2
buy now,2
wait these,2
bitches surroundin,2
somebody thought,2
thought youd,2
somebody stead,2
stead you,2
body running,2
running naked,2
lobby and,2
was screamin,2
limelight tore,2
tore ya,2
limelight stole,2
stole ya,2
ya remember,2
aint wrong,2
strange is,2
is happenin,2
happenin you,2
couldve ugh,2
ugh we,2
tried our,2
body before,2
call lawyers,2
lawyers before,2
destroy us,2
lawyer its,2
the nolia,2
nolia to,2
second string,2
string bitches,2
z he,2
he with,2
with beyonc,2
beyonc you,2
stop actin,2
actin lazy,2
lazy she,2
she instagram,2
instagram herself,2
like badbitchalert,2
badbitchalert he,2
he instagram,2
instagram his,2
like madrichalert,2
madrichalert he,2
twothousanddollar bag,2
you sittin,2
courtside wifey,2
wifey on,2
side gotta,2
em separated,2
separated i,2
that apartheid,2
apartheid then,2
she impregnated,2
impregnated thats,2
night your,2
heart died,2
that main,2
your pastor,2
pastor said,2
cant abort,2
driver say,2
afford that,2
cocaine on,2
cant snort,2
that goin,2
that owin,2
owin money,2
court got,2
that alimony,2
alimony uh,2
uh yeahyeah,2
homie yeah,2
part unholy,2
unholy matrimony,2
song black,2
pardon im,2
kingdom black,2
black came,2
skin black,2
black number,2
question theyre,2
theyre askin,2
askin fuck,2
askin black,2
black if,2
catholics black,2
black here,2
claiming im,2
overreactin like,2
chiraq bitch,2
black this,2
hit im,2
black stop,2
black these,2
black them,2
aint breathin,2
breathin you,2
you gaspin,2
action readyready,2
readyready for,2
sound thats,2
a soundbite,2
soundbite the,2
media crucify,2
did christ,2
christ they,2
breathing like,2
mike a,2
a girlll,2
girlll run,2
mouth only,2
only out,2
of spite,2
spite but,2
like mekhi,2
mekhi phife,2
phife in,2
twice rose,2
ice eating,2
good vegetarian,2
vegetarian with,2
brown rice,2
rice girls,2
girls kissing,2
kissing girls,2
girls cause,2
hot right,2
a strapon,2
strapon then,2
not dykes,2
dykes they,2
we hanging,2
a suge,2
suge night,2
free bump,2
bump j,2
j real,2
rose man,2
nigga nice,2
nice shout,2
to lep,2
lep jay,2
jay boogie,2
boogie right,2
right chief,2
chief keef,2
keef king,2
louie this,2
get aint,2
no assists,2
assists and,2
shit arguing,2
sing raps,2
hoes love,2
accent chick,2
chick came,2
now mix,2
and malibu,2
it malibooyah,2
malibooyah goddamn,2
goddamn yeezy,2
hit them,2
do ah,2
ah its,2
cause youll,2
pharaoh put,2
claiming that,2
i bruised,2
bruised her,2
a swallowship,2
swallowship im,2
man ive,2
farrakhan thats,2
thats sensei,2
him ive,2
th grade,2
the hundred,2
spend racks,2
with yah,2
always all,2
boy theres,2
drought dont,2
now shoutout,2
now theyve,2
like huh,2
now days,2
im worth,2
easy gs,2
up sumbitch,2
told ay,2
aint called,2
member im,2
stacks soon,2
cause kissin,2
kissin people,2
rapper compared,2
few hatinass,2
hatinass niggas,2
snakeass niggas,2
pinkass polos,2
nobody had,2
chitown shinin,2
shinin monop,2
again changed,2
the climate,2
thing im,2
im chillin,2
casa su,2
casa thats,2
our cosa,2
cosa nostra,2
em kanyes,2
kanyes best,2
mad theyre,2
theyre still,2
estate agent,2
the kman,2
kman she,2
its dennys,2
dennys in,2
pedestrians rb,2
its damaging,2
dont add,2
youre making,2
an alist,2
alist rapper,2
backwards youre,2
malpractice dont,2
dont kill,2
good niggas,2
and capn,2
capn crunch,2
poet imma,2
know theyre,2
theyre a,2
pussy friday,2
cant fault,2
aint i,2
drive thats,2
aint worried,2
agents im,2
black im,2
vocal im,2
fragrance its,2
yall made,2
wouldnt rap,2
writers block,2
yearold yearold,2
yearold with,2
took months,2
em partys,2
partys in,2
thots dropdrodrodrodrop,2
dropdrodrodrodrop it,2
dickll put,2
motherfucker damn,2
damn your,2
lips very,2
very soft,2
my blackberry,2
blackberry off,2
bathwater on,2
your iphone,2
iphone careless,2
careless whispers,2
whispers eye,2
fuckin bitin,2
bitin ass,2
ass neck,2
ears hair,2
hair legs,2
your pussys,2
crash your,2
titties let,2
almighty they,2
they free,2
was leavin,2
fast had,2
at eleven,2
needed gas,2
gas ouh,2
ouh im,2
needed condoms,2
condoms dont,2
glass chasin,2
chasin love,2
the bittersweet,2
hours lost,2
lost eatin,2
eatin asian,2
sour sauce,2
sauce tell,2
hour off,2
super wet,2
wet after,2
uh picked,2
that wet,2
wet mouth,2
mouth uh,2
reptile uh,2
textile uh,2
love different,2
uh black,2
girl sippin,2
wine put,2
fist in,2
civil rights,2
rights sign,2
slight grind,2
like aaaaahhh,2
aaaaahhh bitch,2
coma wakin,2
sofa when,2
i park,2
my range,2
slightly scratch,2
scratch your,2
corolla okay,2
i smashed,2
smashed your,2
corolla im,2
im hangin,2
hangover five,2
years we,2
over ask,2
more hit,2
cold night,2
in october,2
october pussy,2
floatin feel,2
like deepak,2
deepak chopra,2
chopra pussy,2
dead might,2
might call,2
pac over,2
over yeezys,2
yeezys all,2
sofa these,2
octobers still,2
aint learn,2
no manners,2
manners you,2
aint sober,2
sober you,2
blow doja,2
doja then,2
her auntie,2
auntie came,2
over skinny,2
skinny bitch,2
no shoulders,2
shoulders tellin,2
bogus bitch,2
loner baby,2
loner latenight,2
latenight organ,2
organ donor,2
he disown,2
disown ya,2
just hopeless,2
hopeless soul,2
soul mates,2
mates become,2
become soulless,2
soulless when,2
over its,2
roots im,2
aint dropped,2
overreckless on,2
ima run,2
yah ive,2
years yall,2
yall a,2
wont wear,2
get arrogant,2
arrogant yeezy,2
store ah,2
baby mamas,2
mamas mamas,2
yeah aint,2
lets celebrate,2
of timbuck,2
timbuck im,2
that st,2
st century,2
clocks ticking,2
tripping im,2
power stcentury,2
stcentury schizoid,2
lose motherfucker,2
huh motherfucker,2
some lightskinned,2
lightskinned girls,2
man world,2
world ill,2
morning huh,2
huh ill,2
moment fuck,2
fuck snl,2
them yeezy,2
asshole im,2
you shortminded,2
shortminded niggas,2
the goalies,2
goalies in,2
couldnt open,2
catching up,2
im fighting,2
for custody,2
diamond encrusted,2
piece thinking,2
thinking colin,2
colin powells,2
powells austin,2
fucking nation,2
of obamas,2
obamas nation,2
day god,2
im killing,2
killing this,2
well yall,2
ye doing,2
doing im,2
